1368126693740,1
1368126693742,1
1368126693743,1
1368126693745,1
1368126693747,1
1368126693749,2
1368126693750,1
1368126693752,1
1368126693754,1
1368126693756,1
1368126693758,1
1368126693760,2
1368126693761,1
1368126693763,1
1368126693764,1
1368126693766,1
1368126693768,1
1368126693769,1
1368126693772,2
1368126693773,1
1368126693775,1
1368126693777,2
1368126693778,1
1368126693780,1
1368126693781,1
1368126693784,1
1368126693786,1
1368126693788,2
1368126693789,1
1368126693791,1
1368126693792,1
1368126693794,1
1368126693796,1
1368126693797,1
1368126693799,1
1368126693801,1
1368126693803,2
1368126693805,1
1368126693806,1
1368126693808,1
1368126693810,1
1368126693812,1
1368126693813,1
1368126693815,1
1368126693817,1
1368126693819,1
1368126693821,2
1368126693822,1
1368126693824,1
1368126693826,1
1368126693827,1
1368126693828,1
1368126693830,1
1368126693832,1
1368126693833,1
1368126693835,1
1368126693836,1
1368126693838,1
1368126693839,1
1368126693841,1
1368126693842,1
1368126693843,1
1368126693845,1
1368126693846,1
1368126693848,1
1368126693849,1
1368126693850,1
1368126693852,1
1368126693854,2
1368126693855,1
1368126693857,1
1368126693859,1
1368126693860,1
1368126693862,1
1368126693863,1
1368126693865,1
1368126693866,1
1368126693867,1
1368126693869,1
1368126693870,1
1368126693872,2
1368126693873,1
1368126693875,1
1368126693876,1
1368126693878,2
1368126693879,1
1368126693880,1
1368126693882,1
1368126693883,1
1368126693884,1
1368126693886,1
1368126693887,1
1368126693889,1
1368126693890,1
1368126693892,1
1368126693893,1
1368126693895,1
1368126693897,1
1368126693898,1
1368126693899,1
1368126693901,1
1368126693903,2
1368126693904,1
1368126693906,1
1368126693907,1
1368126693909,1
1368126693910,1
1368126693912,1
1368126693913,1
1368126693914,1
1368126693916,1
1368126693917,1
1368126693918,1
1368126693920,1
1368126693922,1
1368126693923,1
1368126693926,2
1368126693927,1
1368126693929,1
1368126693931,2
1368126693932,1
1368126693934,1
1368126693935,1
1368126693937,1
1368126693939,1
1368126693941,2
1368126693942,1
1368126693944,1
1368126693945,1
1368126693947,1
1368126693949,1
1368126693951,1
1368126693953,1
1368126693955,1
1368126693957,1
1368126693958,1
1368126693961,2
1368126693962,1
1368126693964,1
1368126693965,1
1368126693967,1
1368126693969,1
1368126693971,2
1368126693973,1
1368126693974,1
1368126693976,1
1368126693978,1
1368126693980,2
1368126693981,1
1368126693983,1
1368126693985,1
1368126693986,1
1368126693988,1
1368126693990,1
1368126693992,1
1368126693994,1
1368126693996,2
1368126693998,2
1368126693999,1
1368126694003,3
1368126694005,2
1368126694006,1
1368126694008,1
1368126694010,1
1368126694012,1
1368126694014,1
1368126694016,1
1368126694018,1
1368126694020,1
1368126694022,2
1368126694023,1
1368126694025,1
1368126694027,1
1368126694028,1
1368126694030,1
1368126694032,1
1368126694033,1
1368126694035,1
1368126694037,1
1368126694038,1
1368126694040,1
1368126694042,1
1368126694044,1
1368126694045,1
1368126694047,1
1368126694049,2
1368126694051,1
1368126694053,2
1368126694055,1
1368126694057,1
1368126694059,2
1368126694060,1
1368126694062,1
1368126694064,1
1368126694065,1
1368126694067,1
1368126694069,1
1368126694070,1
1368126694072,1
1368126694074,1
1368126694077,2
1368126694079,1
1368126694081,1
1368126694083,1
1368126694084,1
1368126694086,1
1368126694088,1
1368126694089,1
1368126694091,1
1368126694093,2
1368126694094,1
1368126694096,1
1368126694097,1
1368126694099,1
1368126694101,2
1368126694103,2
1368126694104,1
1368126694106,1
1368126694108,1
1368126694109,1
1368126694111,1
1368126694113,1
1368126694115,1
1368126694116,1
1368126694118,1
1368126694119,1
1368126694122,2
1368126694123,1
1368126694125,1
1368126694127,1
1368126694128,1
1368126694130,1
1368126694132,1
1368126694134,2
1368126694135,1
1368126694137,1
1368126694138,1
1368126694140,1
1368126694142,1
1368126694143,1
1368126694145,1
1368126694147,1
1368126694148,1
1368126694150,1
1368126694152,2
1368126694154,1
1368126694156,1
1368126694157,1
1368126694159,1
1368126694161,1
1368126694162,1
1368126694164,1
1368126694166,1
1368126694168,2
1368126694170,1
1368126694172,1
1368126694174,1
1368126694175,1
1368126694177,1
1368126694179,1
1368126694181,2
1368126694182,1
1368126694184,1
1368126694186,2
1368126694188,2
1368126694189,1
1368126694191,1
1368126694193,1
1368126694194,1
1368126694196,1
1368126694197,1
1368126694199,1
1368126694201,1
1368126694203,2
1368126694205,2
1368126694206,1
1368126694208,1
1368126694210,1
1368126694212,1
1368126694213,1
1368126694215,1
1368126694217,1
1368126694218,1
1368126694220,1
1368126694222,1
1368126694224,1
1368126694226,2
1368126694227,1
1368126694229,1
1368126694231,2
1368126694232,1
1368126694234,1
1368126694236,1
1368126694237,1
1368126694239,1
1368126694241,1
1368126694242,1
1368126694244,1
1368126694246,2
1368126694247,1
1368126694249,1
1368126694251,1
1368126694253,2
1368126694255,1
1368126694257,2
1368126694258,1
1368126694260,1
1368126694262,2
1368126694263,1
1368126694265,1
1368126694267,2
1368126694268,1
1368126694270,1
1368126694272,2
1368126694274,1
1368126694275,1
1368126694277,1
1368126694279,2
1368126694280,1
1368126694282,1
1368126694284,1
1368126694285,1
1368126694287,1
1368126694289,1
1368126694291,2
1368126694292,1
1368126694294,1
1368126694295,1
1368126694297,1
1368126694299,1
1368126694300,1
1368126694303,2
1368126694304,1
1368126694306,1
1368126694308,2
1368126694309,1
1368126694311,1
1368126694313,1
1368126694314,1
1368126694316,1
1368126694318,1
1368126694320,2
1368126694322,2
1368126694323,1
1368126694325,1
1368126694327,1
1368126694329,2
1368126694331,2
1368126694333,1
1368126694335,1
1368126694337,1
1368126694338,1
1368126694339,1
1368126694341,1
1368126694342,0
1368126694344,1
1368126694345,1
1368126694347,1
1368126694348,1
1368126694349,1
1368126694351,1
1368126694352,1
1368126694354,1
1368126694355,1
1368126694357,1
1368126694358,1
1368126694359,1
1368126694361,1
1368126694362,1
1368126694363,1
1368126694365,1
1368126694366,1
1368126694368,2
1368126694371,1
1368126694373,1
1368126694374,1
1368126694376,1
1368126694377,1
1368126694378,0
1368126694380,1
1368126694381,1
1368126694383,1
1368126694384,1
1368126694385,1
1368126694387,1
1368126694388,1
1368126694389,0
1368126694391,1
1368126694392,1
1368126694394,1
1368126694395,1
1368126694396,1
1368126694398,1
1368126694399,1
1368126694400,1
1368126694402,1
1368126694407,2
1368126694408,1
1368126694410,1
1368126694411,1
1368126694413,1
1368126694414,1
1368126694415,1
1368126694417,1
1368126694418,1
1368126694420,1
1368126694421,1
1368126694423,1
1368126694425,1
1368126694426,1
1368126694427,1
1368126694429,1
1368126694430,1
1368126694431,1
1368126694432,1
1368126694434,1
1368126694435,1
1368126694437,2
1368126694440,3
1368126694442,2
1368126694443,1
1368126694445,1
1368126694447,1
1368126694448,1
1368126694450,1
1368126694452,2
1368126694453,1
1368126694455,1
1368126694457,1
1368126694458,1
1368126694460,1
1368126694462,2
1368126694463,1
1368126694465,1
1368126694467,2
1368126694468,1
1368126694470,1
1368126694471,1
1368126694473,1
1368126694475,1
1368126694477,2
1368126694478,1
1368126694480,1
1368126694481,1
1368126694483,1
1368126694485,1
1368126694486,1
1368126694488,1
1368126694490,1
1368126694491,1
1368126694493,1
1368126694495,1
1368126694497,2
1368126694498,1
1368126694500,1
1368126694501,1
1368126694503,1
1368126694505,1
1368126694506,1
1368126694508,1
1368126694510,1
1368126694511,1
1368126694513,1
1368126694515,1
1368126694516,1
1368126694519,1
1368126694525,1
1368126694527,2
1368126694528,1
1368126694530,1
1368126694532,1
1368126694534,1
1368126694536,2
1368126694537,1
1368126694539,1
1368126694541,1
1368126694543,1
1368126694545,2
1368126694547,2
1368126694548,1
1368126694550,1
1368126694552,1
1368126694553,1
1368126694555,1
1368126694557,1
1368126694559,2
1368126694560,1
1368126694562,1
1368126694564,1
1368126694566,2
1368126694567,1
1368126694569,1
1368126694571,2
1368126694572,1
1368126694574,1
1368126694576,1
1368126694578,2
1368126694580,1
1368126694582,1
1368126694584,2
1368126694585,1
1368126694587,1
1368126694589,1
1368126694591,1
1368126694592,1
1368126694594,1
1368126694596,1
1368126694597,1
1368126694599,1
1368126694601,1
1368126694602,1
1368126694604,1
1368126694606,1
1368126694608,1
1368126694610,2
1368126694612,1
1368126694614,1
1368126694616,2
1368126694618,2
1368126694619,1
1368126694621,1
1368126694623,1
1368126694625,2
1368126694626,1
1368126694628,1
1368126694630,1
1368126694632,2
1368126694633,1
1368126694635,1
1368126694637,1
1368126694638,1
1368126694640,1
1368126694642,1
1368126694644,1
1368126694645,1
1368126694647,1
1368126694649,1
1368126694650,1
1368126694652,1
1368126694654,2
1368126694655,1
1368126694657,1
1368126694659,1
1368126694661,2
1368126694662,1
1368126694664,1
1368126694665,1
1368126694668,2
1368126694669,1
1368126694671,1
1368126694673,1
1368126694675,2
1368126694676,1
1368126694678,1
1368126694680,1
1368126694681,1
1368126694683,1
1368126694685,2
1368126694686,1
1368126694688,1
1368126694690,1
1368126694692,1
1368126694693,1
1368126694695,1
1368126694696,1
1368126694698,1
1368126694700,1
1368126694701,1
1368126694703,1
1368126694705,1
1368126694707,2
1368126694708,1
1368126694710,1
1368126694711,1
1368126694713,1
1368126694715,1
1368126694716,1
1368126694718,1
1368126694720,1
1368126694721,1
1368126694723,1
1368126694725,1
1368126694726,1
1368126694728,1
1368126694730,2
1368126694731,1
1368126694733,1
1368126694734,1
1368126694736,1
1368126694738,1
1368126694740,1
1368126694742,2
1368126694743,1
1368126694745,1
1368126694747,1
1368126694749,1
1368126694750,1
1368126694752,1
1368126694753,1
1368126694755,1
1368126694757,1
1368126694758,1
1368126694760,1
1368126694762,1
1368126694764,2
1368126694765,1
1368126694767,1
1368126694769,2
1368126694770,1
1368126694772,1
1368126694774,2
1368126694775,1
1368126694777,1
1368126694779,1
1368126694780,1
1368126694783,2
1368126694785,2
1368126694787,2
1368126694788,1
1368126694790,1
1368126694792,1
1368126694794,2
1368126694796,2
1368126694798,1
1368126694800,1
1368126694803,2
1368126694805,1
1368126694808,1
1368126694810,1
1368126694813,1
1368126694817,2
1368126694819,1
1368126694822,2
1368126694824,1
1368126694826,1
1368126694829,1
1368126694832,2
1368126694834,2
1368126694838,1
1368126694839,1
1368126694841,1
1368126694842,1
1368126694843,1
1368126694845,1
1368126694846,1
1368126694848,1
1368126694849,1
1368126694850,1
1368126694852,1
1368126694853,1
1368126694854,1
1368126694856,1
1368126694858,1
1368126694859,1
1368126694860,1
1368126694862,1
1368126694863,1
1368126694865,1
1368126694866,1
1368126694867,1
1368126694869,1
1368126694870,1
1368126694872,1
1368126694873,1
1368126694875,1
1368126694877,2
1368126694878,1
1368126694880,1
1368126694881,1
1368126694882,1
1368126694884,1
1368126694885,1
1368126694887,1
1368126694888,1
1368126694891,3
1368126694895,1
1368126694896,1
1368126694898,1
1368126694899,1
1368126694900,1
1368126694902,1
1368126694903,1
1368126694905,1
1368126694906,1
1368126694908,1
1368126694909,1
1368126694911,1
1368126694912,1
1368126694914,1
1368126694915,1
1368126694916,1
1368126694918,1
1368126694919,1
1368126694921,1
1368126694922,1
1368126694924,1
1368126694927,3
1368126694930,2
1368126694931,1
1368126694932,1
1368126694934,1
1368126694935,1
1368126694937,1
1368126694939,2
1368126694941,1
1368126694944,1
1368126694946,1
1368126694948,1
1368126694951,1
1368126694953,1
1368126694955,1
1368126694957,1
1368126694960,2
1368126694962,1
1368126694965,2
1368126694968,2
1368126694970,1
1368126694972,1
1368126694975,2
1368126694977,2
1368126694979,1
1368126694982,2
1368126694984,2
1368126694986,1
1368126694989,2
1368126694991,1
1368126694993,1
1368126694995,2
1368126694997,2
1368126694998,1
1368126695001,1
1368126695004,1
1368126695006,1
1368126695009,2
1368126695012,2
1368126695015,2
1368126695016,1
1368126695018,1
1368126695020,1
1368126695022,1
1368126695024,1
1368126695026,2
1368126695028,1
1368126695030,2
1368126695032,2
1368126695033,1
1368126695035,1
1368126695037,1
1368126695040,1
1368126695042,1
1368126695045,2
1368126695047,1
1368126695050,2
1368126695052,1
1368126695054,1
1368126695057,2
1368126695061,2
1368126695064,2
1368126695066,1
1368126695069,1
1368126695071,1
1368126695074,2
1368126695076,2
1368126695078,1
1368126695080,1
1368126695083,2
1368126695085,2
1368126695087,1
1368126695089,1
1368126695092,2
1368126695094,1
1368126695096,1
1368126695098,1
1368126695099,1
1368126695101,1
1368126695102,1
1368126695104,1
1368126695106,1
1368126695108,2
1368126695109,1
1368126695111,1
1368126695113,2
1368126695114,1
1368126695116,1
1368126695117,1
1368126695119,1
1368126695121,1
1368126695122,1
1368126695124,1
1368126695126,1
1368126695127,1
1368126695129,1
1368126695131,1
1368126695132,1
1368126695134,1
1368126695135,1
1368126695137,1
1368126695139,1
1368126695140,1
1368126695142,1
1368126695144,1
1368126695146,2
1368126695147,1
1368126695149,1
1368126695151,2
1368126695152,1
1368126695154,1
1368126695156,2
1368126695157,1
1368126695159,1
1368126695161,2
1368126695162,1
1368126695164,1
1368126695166,1
1368126695168,2
1368126695169,1
1368126695171,1
1368126695174,1
1368126695175,1
1368126695177,1
1368126695179,1
1368126695180,1
1368126695182,1
1368126695184,2
1368126695185,1
1368126695187,1
1368126695189,2
1368126695191,1
1368126695192,1
1368126695194,1
1368126695196,1
1368126695197,1
1368126695199,1
1368126695201,1
1368126695203,2
1368126695205,2
1368126695206,1
1368126695208,1
1368126695209,1
1368126695211,1
1368126695213,1
1368126695214,1
1368126695216,1
1368126695218,1
1368126695219,1
1368126695221,1
1368126695223,1
1368126695224,1
1368126695226,1
1368126695228,1
1368126695229,1
1368126695231,1
1368126695233,1
1368126695234,1
1368126695236,1
1368126695238,1
1368126695239,1
1368126695241,1
1368126695243,1
1368126695244,1
1368126695246,1
1368126695248,1
1368126695249,1
1368126695252,1
1368126695253,1
1368126695255,1
1368126695257,1
1368126695258,1
1368126695260,1
1368126695262,1
1368126695264,2
1368126695265,1
1368126695267,1
1368126695269,2
1368126695270,1
1368126695272,1
1368126695274,1
1368126695275,1
1368126695277,1
1368126695279,2
1368126695280,1
1368126695282,1
1368126695283,1
1368126695285,1
1368126695287,1
1368126695289,2
1368126695290,1
1368126695292,1
1368126695293,1
1368126695295,1
1368126695297,1
1368126695299,2
1368126695300,1
1368126695302,1
1368126695304,2
1368126695305,1
1368126695307,1
1368126695308,1
1368126695310,1
1368126695312,1
1368126695314,2
1368126695315,1
1368126695317,1
1368126695319,2
1368126695320,1
1368126695322,1
1368126695324,2
1368126695325,1
1368126695327,1
1368126695328,1
1368126695330,1
1368126695332,1
1368126695333,1
1368126695335,1
1368126695337,2
1368126695338,1
1368126695340,1
1368126695342,2
1368126695344,2
1368126695346,1
1368126695348,1
1368126695349,0
1368126695351,1
1368126695352,1
1368126695354,1
1368126695355,1
1368126695357,1
1368126695358,1
1368126695360,1
1368126695361,1
1368126695362,1
1368126695364,1
1368126695366,1
1368126695367,1
1368126695368,1
1368126695370,1
1368126695371,1
1368126695373,1
1368126695374,1
1368126695375,1
1368126695377,1
1368126695378,1
1368126695380,1
1368126695381,1
1368126695382,1
1368126695384,1
1368126695385,1
1368126695387,1
1368126695388,1
1368126695390,1
1368126695391,1
1368126695392,1
1368126695394,1
1368126695395,1
1368126695398,1
1368126695399,1
1368126695400,1
1368126695402,1
1368126695403,1
1368126695405,2
1368126695406,1
1368126695407,1
1368126695409,1
1368126695410,1
1368126695411,1
1368126695413,1
1368126695414,1
1368126695416,1
1368126695417,1
1368126695418,1
1368126695420,1
1368126695421,1
1368126695423,1
1368126695424,1
1368126695426,1
1368126695427,1
1368126695429,1
1368126695431,2
1368126695432,1
1368126695433,1
1368126695435,1
1368126695436,1
1368126695438,1
1368126695439,1
1368126695441,1
1368126695442,1
1368126695443,1
1368126695444,0
1368126695446,1
1368126695447,1
1368126695449,2
1368126695451,2
1368126695453,1
1368126695455,1
1368126695456,1
1368126695458,1
1368126695460,1
1368126695461,1
1368126695463,1
1368126695465,1
1368126695466,1
1368126695468,1
1368126695470,1
1368126695471,1
1368126695473,1
1368126695475,1
1368126695476,1
1368126695478,1
1368126695480,1
1368126695481,1
1368126695483,1
1368126695485,1
1368126695486,1
1368126695488,1
1368126695490,1
1368126695491,1
1368126695493,1
1368126695494,1
1368126695496,1
1368126695498,1
1368126695499,1
1368126695501,1
1368126695503,1
1368126695505,2
1368126695506,1
1368126695508,1
1368126695509,1
1368126695511,1
1368126695513,1
1368126695514,1
1368126695516,1
1368126695519,3
1368126695521,1
1368126695523,1
1368126695525,1
1368126695526,1
1368126695528,1
1368126695530,1
1368126695533,1
1368126695535,1
1368126695537,1
1368126695539,2
1368126695540,1
1368126695542,1
1368126695543,1
1368126695545,1
1368126695547,1
1368126695548,1
1368126695550,1
1368126695552,2
1368126695553,1
1368126695555,1
1368126695557,1
1368126695559,2
1368126695560,1
1368126695562,1
1368126695564,2
1368126695565,1
1368126695567,1
1368126695568,1
1368126695570,1
1368126695572,1
1368126695574,2
1368126695575,1
1368126695577,1
1368126695578,1
1368126695580,1
1368126695582,2
1368126695583,1
1368126695585,1
1368126695587,2
1368126695588,1
1368126695590,1
1368126695592,2
1368126695593,1
1368126695595,1
1368126695597,1
1368126695598,1
1368126695600,1
1368126695602,1
1368126695603,1
1368126695605,1
1368126695607,1
1368126695608,1
1368126695610,1
1368126695612,1
1368126695613,1
1368126695615,1
1368126695617,1
1368126695618,1
1368126695620,1
1368126695622,1
1368126695624,1
1368126695626,1
1368126695627,1
1368126695629,1
1368126695631,1
1368126695632,1
1368126695634,1
1368126695636,1
1368126695637,1
1368126695639,1
1368126695641,1
1368126695643,1
1368126695644,1
1368126695646,1
1368126695648,2
1368126695649,1
1368126695651,1
1368126695652,1
1368126695654,1
1368126695656,1
1368126695658,2
1368126695659,1
1368126695661,1
1368126695663,2
1368126695664,1
1368126695666,1
1368126695668,2
1368126695670,2
1368126695671,1
1368126695673,1
1368126695675,1
1368126695677,1
1368126695679,2
1368126695680,1
1368126695682,1
1368126695684,1
1368126695685,1
1368126695687,1
1368126695689,2
1368126695691,2
1368126695692,1
1368126695694,1
1368126695695,1
1368126695697,1
1368126695699,1
1368126695700,1
1368126695702,1
1368126695704,1
1368126695706,1
1368126695708,1
1368126695710,1
1368126695712,1
1368126695714,1
1368126695716,1
1368126695717,1
1368126695719,1
1368126695721,1
1368126695722,1
1368126695724,1
1368126695726,1
1368126695727,1
1368126695729,1
1368126695731,1
1368126695732,1
1368126695734,1
1368126695736,1
1368126695737,1
1368126695739,1
1368126695741,1
1368126695742,1
1368126695744,1
1368126695746,1
1368126695747,1
1368126695749,1
1368126695751,1
1368126695753,2
1368126695754,1
1368126695756,1
1368126695757,1
1368126695759,1
1368126695761,1
1368126695763,2
1368126695764,1
1368126695766,1
1368126695767,1
1368126695769,1
1368126695771,1
1368126695773,2
1368126695774,1
1368126695776,1
1368126695778,1
1368126695779,1
1368126695781,1
1368126695783,1
1368126695784,1
1368126695786,1
1368126695787,1
1368126695789,1
1368126695791,1
1368126695793,1
1368126695794,1
1368126695796,1
1368126695798,2
1368126695799,1
1368126695801,1
1368126695803,2
1368126695804,1
1368126695806,1
1368126695809,2
1368126695812,1
1368126695814,1
1368126695817,1
1368126695819,1
1368126695821,1
1368126695824,1
1368126695826,1
1368126695829,2
1368126695872,2
1368126695873,1
1368126695875,1
1368126695876,1
1368126695878,1
1368126695879,1
1368126695881,1
1368126695882,1
1368126695884,1
1368126695885,1
1368126695887,2
1368126695888,1
1368126695889,1
1368126695891,1
1368126695892,1
1368126695894,1
1368126695895,1
1368126695896,1
1368126695898,1
1368126695899,1
1368126695901,1
1368126695902,1
1368126695904,2
1368126695906,1
1368126695907,1
1368126695909,1
1368126695910,1
1368126695912,2
1368126695913,1
1368126695914,1
1368126695916,1
1368126695917,1
1368126695919,1
1368126695920,1
1368126695921,1
1368126695923,1
1368126695924,1
1368126695926,1
1368126695927,1
1368126695929,1
1368126695930,1
1368126695931,1
1368126695933,1
1368126695934,1
1368126695935,1
1368126695937,1
1368126695939,1
1368126695941,2
1368126695942,1
1368126695943,1
1368126695945,1
1368126695947,2
1368126695950,2
1368126695951,1
1368126695954,1
1368126695957,1
1368126695960,2
1368126695963,2
1368126695965,1
1368126695968,2
1368126695971,1
1368126695974,2
1368126695976,1
1368126695979,2
1368126695981,1
1368126695983,1
1368126695985,1
1368126695988,1
1368126695991,1
1368126695993,1
1368126695996,2
1368126695998,1
1368126696001,2
1368126696003,1
1368126696005,1
1368126696007,1
1368126696010,2
1368126696012,1
1368126696015,2
1368126696017,1
1368126696020,2
1368126696022,2
1368126696025,2
1368126696027,1
1368126696029,1
1368126696032,1
1368126696035,2
1368126696037,2
1368126696038,1
1368126696040,1
1368126696042,1
1368126696044,1
1368126696046,1
1368126696048,2
1368126696050,2
1368126696052,2
1368126696054,2
1368126696055,1
1368126696057,1
